Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16,Throw_17
Ruislip,,,09/08/2025,Group 7,https://www.dartsatlas.com/matches/AuQFLWO9Edsz,Ryan Doherty,Second,Gary Linehan,3,32,WON,43,33,29,45,26,21,45,85,58,28,88,,,,,,
Ruislip,,,09/08/2025,Group 7,https://www.dartsatlas.com/matches/AuQFLWO9Edsz,Gary Linehan,Second,Ryan Doherty,4,27,WON,50,30,55,45,85,60,28,42,106,,,,,,,,
Ruislip,,,09/08/2025,Group 7,https://www.dartsatlas.com/matches/AuQFLWO9Edsz,Ryan Doherty,First,Gary Linehan,4,27,LOST,42,47,46,60,84,23,40,26,13,,,,,,,,
Ruislip,,,09/08/2025,Group 7,https://www.dartsatlas.com/matches/AuQFLWO9Edsz,Gary Linehan,First,Ryan Doherty,5,31,WON,43,60,45,100,38,45,45,28,27,50,20,,,,,,
Ruislip,,,09/08/2025,Group 7,https://www.dartsatlas.com/matches/AuQFLWO9Edsz,Ryan Doherty,Second,Gary Linehan,5,30,LOST,45,68,100,41,26,42,77,62,20,6,,,,,,,
Ruislip,,,09/08/2025,Group 7,https://www.dartsatlas.com/matches/NyKuKDU3B8TZ,Charlie Green,First,Ryan Howard,1,21,LOST,60,60,58,41,50,54,85,,,,,,,,,,
Ruislip,,,09/08/2025,Group 7,https://www.dartsatlas.com/matches/NyKuKDU3B8TZ,Ryan Howard,Second,Charlie Green,1,19,WON,96,39,59,84,140,47,36,,,,,,,,,,
Ruislip,,,09/08/2025,Group 7,https://www.dartsatlas.com/matches/NyKuKDU3B8TZ,Charlie Green,Second,Ryan Howard,2,29,WON,59,60,43,99,58,45,99,0,22,16,,,,,,,
Ruislip,,,09/08/2025,Group 7,https://www.dartsatlas.com/matches/NyKuKDU3B8TZ,Ryan Howard,First,Charlie Green,2,30,LOST,59,58,140,44,100,35,25,33,0,5,,,,,,,
Ruislip,,,09/08/2025,Group 7,https://www.dartsatlas.com/matches/NyKuKDU3B8TZ,Charlie Green,First,Ryan Howard,3,14,WON,60,180,135,54,72,,,,,,,,,,,,
Ruislip,,,09/08/2025,Group 7,https://www.dartsatlas.com/matches/NyKuKDU3B8TZ,Ryan Howard,Second,Charlie Green,3,12,LOST,65,85,46,57,,,,,,,,,,,,,
Ruislip,,,09/08/2025,Group 7,https://www.dartsatlas.com/matches/NyKuKDU3B8TZ,Charlie Green,Second,Ryan Howard,4,21,LOST,100,41,40,40,60,100,50,,,,,,,,,,
Ruislip,,,09/08/2025,Group 7,https://www.dartsatlas.com/matches/NyKuKDU3B8TZ,Ryan Howard,First,Charlie Green,4,23,WON,58,55,60,85,85,81,37,40,,,,,,,,,
Ruislip,,,09/08/2025,Group 7,https://www.dartsatlas.com/matches/NyKuKDU3B8TZ,Charlie Green,First,Ryan Howard,5,24,WON,41,83,59,92,43,45,84,54,,,,,,,,,
Ruislip,,,09/08/2025,Group 7,https://www.dartsatlas.com/matches/NyKuKDU3B8TZ,Ryan Howard,Second,Charlie Green,5,21,LOST,25,69,23,40,43,45,45,,,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/rkh0atoop4OW,Alan Greene,Second,Troy Power,1,15,LOST,60,40,45,41,47,,,,,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/rkh0atoop4OW,Troy Power,First,Alan Greene,1,18,WON,60,100,40,60,180,61,,,,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/rkh0atoop4OW,Alan Greene,First,Troy Power,2,21,LOST,76,43,60,11,22,99,84,,,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/rkh0atoop4OW,Troy Power,Second,Alan Greene,2,20,WON,80,81,70,140,58,52,20,,,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/rkh0atoop4OW,Alan Greene,Second,Troy Power,3,21,LOST,100,11,21,25,59,5,44,,,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/rkh0atoop4OW,Troy Power,First,Alan Greene,3,23,WON,60,100,58,100,24,43,60,56,,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/zYMyayVA2vSy,John Nelson,First,Jai Mikulko,1,26,WON,96,58,137,56,96,28,0,15,15,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/zYMyayVA2vSy,Jai Mikulko,Second,John Nelson,1,24,LOST,32,23,39,44,59,26,60,22,,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/zYMyayVA2vSy,John Nelson,Second,Jai Mikulko,2,32,WON,96,140,39,100,54,16,36,15,0,0,5,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/zYMyayVA2vSy,Jai Mikulko,First,John Nelson,2,33,LOST,37,50,34,23,85,72,65,23,44,26,0,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/zYMyayVA2vSy,John Nelson,First,Jai Mikulko,3,19,WON,134,140,180,31,14,0,2,,,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/zYMyayVA2vSy,Jai Mikulko,Second,John Nelson,3,18,LOST,21,24,41,37,30,33,,,,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/qHwScf6Qot9A,Alan Greene,Second,John Nelson,1,12,LOST,100,33,43,83,,,,,,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/qHwScf6Qot9A,John Nelson,First,Alan Greene,1,14,WON,59,177,133,79,53,,,,,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/qHwScf6Qot9A,Alan Greene,First,John Nelson,2,18,LOST,26,22,21,78,85,43,,,,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/qHwScf6Qot9A,John Nelson,Second,Alan Greene,2,16,WON,120,82,139,128,16,16,,,,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/qHwScf6Qot9A,Alan Greene,Second,John Nelson,3,18,LOST,125,58,24,140,7,83,,,,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/qHwScf6Qot9A,John Nelson,First,Alan Greene,3,21,WON,100,100,97,84,100,0,20,,,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/Jygi95A39kdE,Troy Power,First,Jai Mikulko,1,25,WON,82,58,83,59,140,39,20,16,4,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/Jygi95A39kdE,Jai Mikulko,Second,Troy Power,1,24,LOST,50,39,43,23,100,22,42,38,,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/Jygi95A39kdE,Troy Power,Second,Jai Mikulko,2,27,WON,96,40,59,59,30,85,45,39,48,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/Jygi95A39kdE,Jai Mikulko,First,Troy Power,2,27,LOST,25,23,40,30,37,10,47,7,14,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/Jygi95A39kdE,Troy Power,First,Jai Mikulko,3,18,WON,96,56,140,97,80,32,,,,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/Jygi95A39kdE,Jai Mikulko,Second,Troy Power,3,15,LOST,25,26,50,33,92,,,,,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/sCbgVBvrz92l,Jai Mikulko,Second,Alan Greene,1,33,LOST,9,34,72,25,29,60,40,21,21,30,40,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/sCbgVBvrz92l,Alan Greene,First,Jai Mikulko,1,35,WON,22,121,22,24,45,59,7,43,86,40,20,12,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/sCbgVBvrz92l,Jai Mikulko,First,Alan Greene,2,45,LOST,16,38,33,24,73,44,43,11,24,30,38,22,28,31,26,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/sCbgVBvrz92l,Alan Greene,Second,Jai Mikulko,2,43,WON,25,55,81,55,22,45,54,45,10,22,37,18,14,0,18,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/sCbgVBvrz92l,Jai Mikulko,Second,Alan Greene,3,27,LOST,49,17,36,39,37,70,44,45,30,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/sCbgVBvrz92l,Alan Greene,First,Jai Mikulko,3,29,WON,100,45,60,62,26,82,25,77,12,12,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/TSQXEubwkDHN,Troy Power,Second,John Nelson,1,15,LOST,96,48,140,100,57,,,,,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/TSQXEubwkDHN,John Nelson,First,Troy Power,1,18,WON,42,140,58,97,90,74,,,,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/TSQXEubwkDHN,Troy Power,First,John Nelson,2,27,LOST,58,60,45,60,60,58,56,82,14,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/TSQXEubwkDHN,John Nelson,Second,Troy Power,2,26,WON,84,81,15,57,58,39,57,92,18,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/TSQXEubwkDHN,Troy Power,Second,John Nelson,3,12,LOST,85,41,57,31,,,,,,,,,,,,,
Ruislip,,,09/08/2025,Group 8,https://www.dartsatlas.com/matches/TSQXEubwkDHN,John Nelson,First,Troy Power,3,15,WON,96,140,98,117,50,,,,,,,,,,,,
