Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14
Redhill,,,21/03/2025,Last 16,https://www.dartsatlas.com/matches/e3SoD6gSaR81,Shane Balkham,Second,Cody Crabtree,1,32,WON,85,45,50,100,22,46,26,39,34,22,32,,,
Redhill,,,21/03/2025,Last 16,https://www.dartsatlas.com/matches/e3SoD6gSaR81,Cody Crabtree,First,Shane Balkham,1,33,LOST,44,80,45,119,95,44,54,0,10,0,6,,,
Redhill,,,21/03/2025,Last 16,https://www.dartsatlas.com/matches/e3SoD6gSaR81,Shane Balkham,First,Cody Crabtree,2,21,LOST,43,26,60,60,60,85,45,,,,,,,
Redhill,,,21/03/2025,Last 16,https://www.dartsatlas.com/matches/e3SoD6gSaR81,Cody Crabtree,Second,Shane Balkham,2,21,WON,31,100,60,41,100,117,52,,,,,,,
Redhill,,,21/03/2025,Last 16,https://www.dartsatlas.com/matches/e3SoD6gSaR81,Shane Balkham,Second,Cody Crabtree,3,21,LOST,60,41,41,85,45,60,81,,,,,,,
Redhill,,,21/03/2025,Last 16,https://www.dartsatlas.com/matches/e3SoD6gSaR81,Cody Crabtree,First,Shane Balkham,3,24,WON,30,41,100,136,44,31,42,77,,,,,,
Redhill,,,21/03/2025,Last 16,https://www.dartsatlas.com/matches/e3SoD6gSaR81,Shane Balkham,First,Cody Crabtree,4,27,LOST,55,81,28,30,60,22,36,83,76,,,,,
Redhill,,,21/03/2025,Last 16,https://www.dartsatlas.com/matches/e3SoD6gSaR81,Cody Crabtree,Second,Shane Balkham,4,26,WON,98,43,81,99,28,43,43,46,20,,,,,
Redhill,,,21/03/2025,Last 16,https://www.dartsatlas.com/matches/e3SoD6gSaR81,Shane Balkham,Second,Cody Crabtree,5,24,LOST,100,85,60,60,100,11,45,21,,,,,,
Redhill,,,21/03/2025,Last 16,https://www.dartsatlas.com/matches/e3SoD6gSaR81,Cody Crabtree,First,Shane Balkham,5,26,WON,60,41,119,140,31,54,46,0,10,,,,,
Redhill,,,21/03/2025,Last 16,https://www.dartsatlas.com/matches/w5sIAdU1wbq1,Craig Cross,First,chris lewis,1,30,LOST,58,41,100,83,41,44,89,13,16,12,,,,
Redhill,,,21/03/2025,Last 16,https://www.dartsatlas.com/matches/w5sIAdU1wbq1,chris lewis,Second,Craig Cross,1,28,WON,60,82,22,121,45,48,61,46,0,16,,,,
Redhill,,,21/03/2025,Last 16,https://www.dartsatlas.com/matches/w5sIAdU1wbq1,Craig Cross,Second,chris lewis,2,15,LOST,60,27,56,81,42,,,,,,,,,
Redhill,,,21/03/2025,Last 16,https://www.dartsatlas.com/matches/w5sIAdU1wbq1,chris lewis,First,Craig Cross,2,17,WON,121,99,99,60,72,50,,,,,,,,
Redhill,,,21/03/2025,Last 16,https://www.dartsatlas.com/matches/w5sIAdU1wbq1,Craig Cross,First,chris lewis,3,22,WON,60,44,59,96,92,21,93,36,,,,,,
Redhill,,,21/03/2025,Last 16,https://www.dartsatlas.com/matches/w5sIAdU1wbq1,chris lewis,Second,Craig Cross,3,21,LOST,26,60,100,99,100,84,0,,,,,,,
Redhill,,,21/03/2025,Last 16,https://www.dartsatlas.com/matches/w5sIAdU1wbq1,Craig Cross,Second,chris lewis,4,24,WON,40,59,56,84,77,41,57,87,,,,,,
Redhill,,,21/03/2025,Last 16,https://www.dartsatlas.com/matches/w5sIAdU1wbq1,chris lewis,First,Craig Cross,4,24,LOST,41,100,40,137,46,37,41,19,,,,,,
Redhill,,,21/03/2025,Last 16,https://www.dartsatlas.com/matches/w5sIAdU1wbq1,Craig Cross,First,chris lewis,5,27,LOST,41,81,43,43,54,59,42,21,45,,,,,
Redhill,,,21/03/2025,Last 16,https://www.dartsatlas.com/matches/w5sIAdU1wbq1,chris lewis,Second,Craig Cross,5,26,WON,81,41,60,59,58,100,48,36,18,,,,,
Redhill,,,21/03/2025,Last 16,https://www.dartsatlas.com/matches/w5sIAdU1wbq1,Craig Cross,Second,chris lewis,6,20,WON,137,180,56,30,30,52,16,,,,,,,
Redhill,,,21/03/2025,Last 16,https://www.dartsatlas.com/matches/w5sIAdU1wbq1,chris lewis,First,Craig Cross,6,21,LOST,24,41,45,140,30,83,98,,,,,,,
Redhill,,,21/03/2025,Last 16,https://www.dartsatlas.com/matches/w5sIAdU1wbq1,Craig Cross,First,chris lewis,7,28,WON,59,44,100,41,44,43,58,56,36,20,,,,
Redhill,,,21/03/2025,Last 16,https://www.dartsatlas.com/matches/w5sIAdU1wbq1,chris lewis,Second,Craig Cross,7,27,LOST,41,25,96,83,100,60,56,0,20,,,,,
