Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16,Throw_17
Morden,,,29/06/2025,Group 5,https://www.dartsatlas.com/matches/wl7zAG7UywFG,Kieran Mcdonagh,First,Charlie Sutherland,5,30,WON,40,38,45,44,41,133,44,98,10,8,,,,,,,
Morden,,,29/06/2025,Group 5,https://www.dartsatlas.com/matches/wl7zAG7UywFG,Charlie Sutherland,Second,Kieran Mcdonagh,5,27,LOST,83,100,41,96,60,105,0,0,8,,,,,,,,
Morden,,,29/06/2025,Group 5,https://www.dartsatlas.com/matches/ROHgk4fl1CkF,Chris King,First,Teddie Stanford,1,35,WON,60,40,57,54,41,80,7,60,37,33,24,8,,,,,
Morden,,,29/06/2025,Group 5,https://www.dartsatlas.com/matches/ROHgk4fl1CkF,Teddie Stanford,Second,Chris King,1,33,LOST,63,79,41,45,67,33,41,15,43,27,41,,,,,,
Morden,,,29/06/2025,Group 5,https://www.dartsatlas.com/matches/ROHgk4fl1CkF,Chris King,Second,Teddie Stanford,2,26,WON,61,100,100,45,25,42,42,38,48,,,,,,,,
Morden,,,29/06/2025,Group 5,https://www.dartsatlas.com/matches/ROHgk4fl1CkF,Teddie Stanford,First,Chris King,2,27,LOST,58,72,79,25,37,29,28,44,26,,,,,,,,
Morden,,,29/06/2025,Group 5,https://www.dartsatlas.com/matches/ROHgk4fl1CkF,Chris King,First,Teddie Stanford,3,36,WON,43,45,25,24,43,45,30,45,45,92,32,32,,,,,
Morden,,,29/06/2025,Group 5,https://www.dartsatlas.com/matches/ROHgk4fl1CkF,Teddie Stanford,Second,Chris King,3,33,LOST,63,35,39,20,85,79,7,23,40,40,54,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/fAdEgJ9PmNgZ,Kian Dominguez,First,James Willcox,1,25,WON,81,25,43,43,55,60,128,30,36,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/fAdEgJ9PmNgZ,James Willcox,Second,Kian Dominguez,1,24,LOST,59,60,60,96,59,55,96,12,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/fAdEgJ9PmNgZ,Kian Dominguez,Second,James Willcox,2,27,LOST,60,47,55,58,30,85,41,50,28,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/fAdEgJ9PmNgZ,James Willcox,First,Kian Dominguez,2,28,WON,83,98,85,54,60,103,0,0,10,8,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/fAdEgJ9PmNgZ,Kian Dominguez,First,James Willcox,3,17,WON,41,60,140,77,85,98,,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/fAdEgJ9PmNgZ,James Willcox,Second,Kian Dominguez,3,15,LOST,78,77,100,180,34,,,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/fAdEgJ9PmNgZ,Kian Dominguez,Second,James Willcox,4,21,LOST,45,33,46,100,60,59,98,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/fAdEgJ9PmNgZ,James Willcox,First,Kian Dominguez,4,24,WON,100,48,43,81,30,45,96,58,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/fAdEgJ9PmNgZ,Kian Dominguez,First,James Willcox,5,21,WON,67,100,20,75,180,39,20,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/fAdEgJ9PmNgZ,James Willcox,Second,Kian Dominguez,5,18,LOST,60,59,100,41,96,45,,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/AUeOwsb838tk,Steven Ferguson,First,Troy Power,1,22,WON,59,100,120,100,52,60,0,10,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/AUeOwsb838tk,Troy Power,Second,Steven Ferguson,1,21,LOST,81,45,98,36,59,43,99,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/AUeOwsb838tk,Steven Ferguson,Second,Troy Power,2,20,WON,96,93,60,60,58,56,78,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/AUeOwsb838tk,Troy Power,First,Steven Ferguson,2,21,LOST,25,76,43,85,60,140,39,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/AUeOwsb838tk,Steven Ferguson,First,Troy Power,3,21,LOST,85,30,54,60,90,56,83,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/AUeOwsb838tk,Troy Power,Second,Steven Ferguson,3,20,WON,140,58,57,86,94,46,20,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/AUeOwsb838tk,Steven Ferguson,Second,Troy Power,4,21,LOST,80,95,134,128,44,10,6,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/AUeOwsb838tk,Troy Power,First,Steven Ferguson,4,22,WON,140,67,60,120,56,50,4,4,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/AUeOwsb838tk,Steven Ferguson,First,Troy Power,5,20,WON,46,96,100,45,44,138,32,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/AUeOwsb838tk,Troy Power,Second,Steven Ferguson,5,18,LOST,57,97,45,42,54,58,,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/LQWLJoWxzzvH,Kian Dominguez,Second,Steven Ferguson,1,21,LOST,57,58,59,28,61,31,60,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/LQWLJoWxzzvH,Steven Ferguson,First,Kian Dominguez,1,24,WON,60,60,60,100,60,85,36,40,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/LQWLJoWxzzvH,Kian Dominguez,First,Steven Ferguson,2,18,LOST,134,48,40,83,66,44,,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/LQWLJoWxzzvH,Steven Ferguson,Second,Kian Dominguez,2,18,WON,60,121,100,41,87,92,,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/LQWLJoWxzzvH,Kian Dominguez,Second,Steven Ferguson,3,21,LOST,125,81,44,95,40,46,38,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/LQWLJoWxzzvH,Steven Ferguson,First,Kian Dominguez,3,23,WON,58,60,81,57,45,94,86,20,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/RY1AXcGmCMhK,James Willcox,First,Troy Power,1,30,LOST,43,40,50,96,42,52,42,32,31,65,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/RY1AXcGmCMhK,Troy Power,Second,James Willcox,1,30,WON,25,29,45,66,95,41,42,40,41,77,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/RY1AXcGmCMhK,James Willcox,Second,Troy Power,2,21,LOST,80,41,60,78,81,45,96,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/RY1AXcGmCMhK,Troy Power,First,James Willcox,2,24,WON,80,100,26,60,29,59,57,90,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/RY1AXcGmCMhK,James Willcox,First,Troy Power,3,27,LOST,100,85,46,140,58,52,15,3,0,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/RY1AXcGmCMhK,Troy Power,Second,James Willcox,3,26,WON,42,87,45,40,58,99,35,55,40,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/4Wh3CuIk3Moq,Troy Power,First,Kian Dominguez,1,30,WON,43,119,30,59,100,98,36,0,0,16,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/4Wh3CuIk3Moq,Kian Dominguez,Second,Troy Power,1,27,LOST,95,135,100,86,45,20,0,6,10,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/4Wh3CuIk3Moq,Troy Power,Second,Kian Dominguez,2,18,LOST,30,123,30,60,44,98,,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/4Wh3CuIk3Moq,Kian Dominguez,First,Troy Power,2,20,WON,99,45,85,99,55,78,40,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/4Wh3CuIk3Moq,Troy Power,First,Kian Dominguez,3,18,LOST,58,60,55,58,55,45,,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/4Wh3CuIk3Moq,Kian Dominguez,Second,Troy Power,3,18,WON,100,45,100,100,44,112,,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/4Wh3CuIk3Moq,Troy Power,Second,Kian Dominguez,4,22,WON,125,42,40,81,84,40,79,10,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/4Wh3CuIk3Moq,Kian Dominguez,First,Troy Power,4,24,LOST,41,100,140,96,29,55,0,36,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/4Wh3CuIk3Moq,Troy Power,First,Kian Dominguez,5,19,WON,140,60,95,89,57,40,20,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/4Wh3CuIk3Moq,Kian Dominguez,Second,Troy Power,5,18,LOST,60,60,60,41,60,40,,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/nPFIk2qt9Lwv,James Willcox,First,Steven Ferguson,1,18,LOST,97,59,58,81,140,34,,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/nPFIk2qt9Lwv,Steven Ferguson,Second,James Willcox,1,17,WON,100,180,100,53,48,20,,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/nPFIk2qt9Lwv,James Willcox,Second,Steven Ferguson,2,21,LOST,81,42,96,45,30,95,60,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/nPFIk2qt9Lwv,Steven Ferguson,First,James Willcox,2,23,WON,60,140,60,45,60,42,54,40,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/nPFIk2qt9Lwv,James Willcox,First,Steven Ferguson,3,18,LOST,25,41,60,100,42,45,,,,,,,,,,,
Morden,,,29/06/2025,Group 6,https://www.dartsatlas.com/matches/nPFIk2qt9Lwv,Steven Ferguson,Second,James Willcox,3,18,WON,60,100,100,100,85,56,,,,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/NxN4OHEbzibV,Charlie Hardie,First,Emma Atkins,1,32,WON,47,85,41,60,30,11,22,30,60,99,16,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/NxN4OHEbzibV,Emma Atkins,Second,Charlie Hardie,1,30,LOST,28,26,26,69,58,30,68,57,45,40,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/NxN4OHEbzibV,Charlie Hardie,Second,Emma Atkins,2,34,WON,45,24,60,100,26,41,60,121,12,8,2,2,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/NxN4OHEbzibV,Emma Atkins,First,Charlie Hardie,2,36,LOST,5,41,82,58,45,38,42,76,24,50,20,0,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/NxN4OHEbzibV,Charlie Hardie,First,Emma Atkins,3,27,LOST,80,60,120,60,21,55,39,42,8,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/NxN4OHEbzibV,Emma Atkins,Second,Charlie Hardie,3,27,WON,97,44,81,58,42,57,44,36,42,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/NxN4OHEbzibV,Charlie Hardie,Second,Emma Atkins,4,48,LOST,40,22,45,58,11,98,68,73,51,27,0,0,6,0,0,0,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/NxN4OHEbzibV,Emma Atkins,First,Charlie Hardie,4,49,WON,42,36,41,34,42,45,24,17,43,37,43,75,16,4,0,0,2
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/NxN4OHEbzibV,Charlie Hardie,First,Emma Atkins,5,21,WON,86,100,60,41,60,40,114,,,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/NxN4OHEbzibV,Emma Atkins,Second,Charlie Hardie,5,18,LOST,81,59,25,134,30,58,,,,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/CdkeKs7avUnU,Paul Tudor,Second,Tomasz Lach,1,20,WON,81,45,140,90,97,32,16,,,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/CdkeKs7avUnU,Tomasz Lach,First,Paul Tudor,1,21,LOST,45,41,80,36,22,60,60,,,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/CdkeKs7avUnU,Paul Tudor,First,Tomasz Lach,2,23,WON,43,60,45,58,81,140,42,32,,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/CdkeKs7avUnU,Tomasz Lach,Second,Paul Tudor,2,21,LOST,56,24,26,60,28,25,95,,,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/CdkeKs7avUnU,Paul Tudor,Second,Tomasz Lach,3,32,WON,45,82,100,60,58,100,0,36,0,10,10,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/CdkeKs7avUnU,Tomasz Lach,First,Paul Tudor,3,33,LOST,39,60,28,45,29,43,30,30,29,27,81,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/p7tgB5tGtdjO,Charlie Hardie,First,Paul Tudor,1,24,LOST,28,41,96,66,28,21,48,45,,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/p7tgB5tGtdjO,Paul Tudor,Second,Charlie Hardie,1,22,WON,43,125,60,83,60,43,55,32,,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/p7tgB5tGtdjO,Charlie Hardie,Second,Paul Tudor,2,24,LOST,40,83,45,32,41,13,36,30,,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/p7tgB5tGtdjO,Paul Tudor,First,Charlie Hardie,2,25,WON,100,100,85,100,60,30,0,22,4,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/p7tgB5tGtdjO,Charlie Hardie,First,Paul Tudor,3,18,LOST,79,40,22,41,61,85,,,,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/p7tgB5tGtdjO,Paul Tudor,Second,Charlie Hardie,3,18,WON,100,81,45,45,118,112,,,,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/hT74Wj1el97W,Emma Atkins,First,Tomasz Lach,1,21,WON,39,68,44,97,24,59,170,,,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/hT74Wj1el97W,Tomasz Lach,Second,Emma Atkins,1,18,LOST,58,92,7,100,43,54,,,,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/hT74Wj1el97W,Emma Atkins,Second,Tomasz Lach,2,25,WON,19,45,140,80,60,83,62,6,6,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/hT74Wj1el97W,Tomasz Lach,First,Emma Atkins,2,27,LOST,100,41,22,21,60,25,29,38,140,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/hT74Wj1el97W,Emma Atkins,First,Tomasz Lach,3,32,WON,45,11,45,28,90,45,26,42,41,88,40,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/hT74Wj1el97W,Tomasz Lach,Second,Emma Atkins,3,30,LOST,41,28,100,3,60,81,60,39,35,16,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/m0WJJs22UHMi,Tomasz Lach,Second,Charlie Hardie,1,27,LOST,55,45,45,22,11,33,38,76,45,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/m0WJJs22UHMi,Charlie Hardie,First,Tomasz Lach,1,29,WON,41,86,25,45,60,32,95,75,26,16,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/m0WJJs22UHMi,Tomasz Lach,First,Charlie Hardie,2,21,LOST,9,45,26,22,48,24,47,,,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/m0WJJs22UHMi,Charlie Hardie,Second,Tomasz Lach,2,21,WON,45,41,40,125,100,81,69,,,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/m0WJJs22UHMi,Tomasz Lach,Second,Charlie Hardie,3,30,LOST,180,41,81,60,47,28,25,28,0,0,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/m0WJJs22UHMi,Charlie Hardie,First,Tomasz Lach,3,33,WON,60,41,27,11,41,43,60,28,80,90,20,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/979VPSJ5KJiM,Emma Atkins,Second,Paul Tudor,1,24,LOST,30,42,41,19,27,95,95,60,,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/979VPSJ5KJiM,Paul Tudor,First,Emma Atkins,1,26,WON,60,58,30,100,55,45,99,22,32,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/979VPSJ5KJiM,Emma Atkins,First,Paul Tudor,2,30,LOST,96,24,26,94,76,74,5,33,49,12,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/979VPSJ5KJiM,Paul Tudor,Second,Emma Atkins,2,28,WON,41,85,100,60,28,140,31,12,0,4,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/979VPSJ5KJiM,Emma Atkins,Second,Paul Tudor,3,21,LOST,39,41,60,80,26,28,84,,,,,,,,,,
Morden,,,29/06/2025,Group 7,https://www.dartsatlas.com/matches/979VPSJ5KJiM,Paul Tudor,First,Emma Atkins,3,22,WON,85,90,97,53,40,80,36,20,,,,,,,,,
Morden,,,29/06/2025,Group 8,https://www.dartsatlas.com/matches/jRIlb1furu8C,Shane Edwards,Second,Bobby Harwood,1,33,LOST,23,85,36,100,100,73,44,20,0,10,6,,,,,,
Morden,,,29/06/2025,Group 8,https://www.dartsatlas.com/matches/jRIlb1furu8C,Bobby Harwood,First,Shane Edwards,1,36,WON,85,60,41,100,41,41,43,75,11,0,0,4,,,,,
Morden,,,29/06/2025,Group 8,https://www.dartsatlas.com/matches/jRIlb1furu8C,Shane Edwards,First,Bobby Harwood,2,30,LOST,60,100,24,29,45,45,40,26,42,40,,,,,,,
Morden,,,29/06/2025,Group 8,https://www.dartsatlas.com/matches/jRIlb1furu8C,Bobby Harwood,Second,Shane Edwards,2,30,WON,70,60,45,36,26,66,60,24,54,60,,,,,,,
Morden,,,29/06/2025,Group 8,https://www.dartsatlas.com/matches/jRIlb1furu8C,Shane Edwards,Second,Bobby Harwood,3,24,LOST,79,48,45,45,41,39,68,64,,,,,,,,,
Morden,,,29/06/2025,Group 8,https://www.dartsatlas.com/matches/jRIlb1furu8C,Bobby Harwood,First,Shane Edwards,3,25,WON,43,61,45,81,60,60,99,12,40,,,,,,,,
Morden,,,29/06/2025,Group 8,https://www.dartsatlas.com/matches/0vKea5Gs3yGO,Bobby Harwood,First,Oscar King,1,21,LOST,81,30,36,45,60,41,41,,,,,,,,,,
Morden,,,29/06/2025,Group 8,https://www.dartsatlas.com/matches/0vKea5Gs3yGO,Oscar King,Second,Bobby Harwood,1,19,WON,60,125,58,60,100,58,40,,,,,,,,,,
Morden,,,29/06/2025,Group 8,https://www.dartsatlas.com/matches/0vKea5Gs3yGO,Bobby Harwood,Second,Oscar King,2,18,LOST,97,45,85,45,64,59,,,,,,,,,,,
Morden,,,29/06/2025,Group 8,https://www.dartsatlas.com/matches/0vKea5Gs3yGO,Oscar King,First,Bobby Harwood,2,21,WON,60,100,45,98,60,58,80,,,,,,,,,,
Morden,,,29/06/2025,Group 8,https://www.dartsatlas.com/matches/0vKea5Gs3yGO,Bobby Harwood,First,Oscar King,3,18,LOST,60,60,45,135,129,52,,,,,,,,,,,
Morden,,,29/06/2025,Group 8,https://www.dartsatlas.com/matches/0vKea5Gs3yGO,Oscar King,Second,Bobby Harwood,3,18,WON,100,60,60,58,133,90,,,,,,,,,,,
Morden,,,29/06/2025,Group 8,https://www.dartsatlas.com/matches/C6jbCcyQS2Z2,Oscar King,First,Shane Edwards,1,21,LOST,180,60,43,58,77,0,43,,,,,,,,,,
Morden,,,29/06/2025,Group 8,https://www.dartsatlas.com/matches/C6jbCcyQS2Z2,Shane Edwards,Second,Oscar King,1,20,WON,58,60,140,97,46,84,16,,,,,,,,,,
Morden,,,29/06/2025,Group 8,https://www.dartsatlas.com/matches/C6jbCcyQS2Z2,Oscar King,Second,Shane Edwards,2,24,LOST,92,36,85,60,95,81,42,0,,,,,,,,,
Morden,,,29/06/2025,Group 8,https://www.dartsatlas.com/matches/C6jbCcyQS2Z2,Shane Edwards,First,Oscar King,2,25,WON,140,66,66,28,57,54,50,0,40,,,,,,,,
Morden,,,29/06/2025,Group 8,https://www.dartsatlas.com/matches/C6jbCcyQS2Z2,Oscar King,First,Shane Edwards,3,19,WON,85,40,100,100,136,0,40,,,,,,,,,,
Morden,,,29/06/2025,Group 8,https://www.dartsatlas.com/matches/C6jbCcyQS2Z2,Shane Edwards,Second,Oscar King,3,18,LOST,95,50,60,60,46,140,,,,,,,,,,,
Morden,,,29/06/2025,Group 8,https://www.dartsatlas.com/matches/C6jbCcyQS2Z2,Oscar King,Second,Shane Edwards,4,21,LOST,100,53,85,59,59,100,29,,,,,,,,,,
Morden,,,29/06/2025,Group 8,https://www.dartsatlas.com/matches/C6jbCcyQS2Z2,Shane Edwards,First,Oscar King,4,22,WON,58,43,66,82,121,55,68,8,,,,,,,,,
