Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16,Throw_17
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/impiHfUe7B7w,Odbileg Khayankhyarvaa,Second,Kean Evans,2,20,WON,45,100,125,100,45,28,58,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/impiHfUe7B7w,Kean Evans,First,Odbileg Khayankhyarvaa,2,21,LOST,45,45,60,31,25,60,40,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/impiHfUe7B7w,Odbileg Khayankhyarvaa,First,Kean Evans,3,23,WON,45,9,45,96,125,30,91,60,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/impiHfUe7B7w,Kean Evans,Second,Odbileg Khayankhyarvaa,3,21,LOST,83,28,100,60,80,60,78,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/XIn1txIj1EfU,Charlie Hardie,Second,Nick Holman,1,12,LOST,47,58,52,44,,,,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/XIn1txIj1EfU,Nick Holman,First,Charlie Hardie,1,14,WON,81,100,140,80,100,,,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/XIn1txIj1EfU,Charlie Hardie,First,Nick Holman,2,20,WON,76,44,100,97,45,99,40,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/XIn1txIj1EfU,Nick Holman,Second,Charlie Hardie,2,18,LOST,60,43,85,41,60,41,,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/XIn1txIj1EfU,Charlie Hardie,Second,Nick Holman,3,15,LOST,83,28,12,58,94,,,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/XIn1txIj1EfU,Nick Holman,First,Charlie Hardie,3,18,WON,60,85,125,140,51,40,,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/XIn1txIj1EfU,Charlie Hardie,First,Nick Holman,4,21,LOST,39,78,94,81,59,48,54,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/XIn1txIj1EfU,Nick Holman,Second,Charlie Hardie,4,21,WON,85,60,40,81,65,92,78,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/zGSnjZfDoKom,Jono Harding,Second,Odbileg Khayankhyarvaa,1,15,LOST,26,33,40,45,41,,,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/zGSnjZfDoKom,Odbileg Khayankhyarvaa,First,Jono Harding,1,18,WON,40,81,82,140,98,60,,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/zGSnjZfDoKom,Jono Harding,First,Odbileg Khayankhyarvaa,2,21,WON,58,125,95,125,58,17,23,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/zGSnjZfDoKom,Odbileg Khayankhyarvaa,Second,Jono Harding,2,18,LOST,26,81,45,85,41,99,,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/zGSnjZfDoKom,Jono Harding,Second,Odbileg Khayankhyarvaa,3,21,LOST,45,60,42,100,32,46,28,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/zGSnjZfDoKom,Odbileg Khayankhyarvaa,First,Jono Harding,3,24,WON,81,85,45,44,30,58,100,58,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/zGSnjZfDoKom,Jono Harding,First,Odbileg Khayankhyarvaa,4,24,LOST,24,45,26,45,11,43,60,17,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/zGSnjZfDoKom,Odbileg Khayankhyarvaa,Second,Jono Harding,4,22,WON,125,75,30,43,41,121,46,20,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/X7LeIjnEO2iQ,Kean Evans,Second,Charlie Hardie,1,21,LOST,30,30,21,43,17,26,100,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/X7LeIjnEO2iQ,Charlie Hardie,First,Kean Evans,1,22,WON,97,97,27,45,58,43,94,40,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/X7LeIjnEO2iQ,Kean Evans,First,Charlie Hardie,2,24,LOST,55,60,40,26,41,92,24,59,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/X7LeIjnEO2iQ,Charlie Hardie,Second,Kean Evans,2,22,WON,59,94,140,100,29,29,26,24,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/X7LeIjnEO2iQ,Kean Evans,Second,Charlie Hardie,3,24,WON,81,22,100,85,28,100,35,50,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/X7LeIjnEO2iQ,Charlie Hardie,First,Kean Evans,3,24,LOST,43,44,85,137,29,43,72,32,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/X7LeIjnEO2iQ,Kean Evans,First,Charlie Hardie,4,27,WON,41,44,100,140,45,43,32,20,36,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/X7LeIjnEO2iQ,Charlie Hardie,Second,Kean Evans,4,24,LOST,43,54,44,100,41,79,55,61,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/X7LeIjnEO2iQ,Kean Evans,Second,Charlie Hardie,5,24,LOST,85,84,85,60,52,22,97,0,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/X7LeIjnEO2iQ,Charlie Hardie,First,Kean Evans,5,25,WON,100,89,7,85,100,100,10,8,2,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/NTvpyz8nyapU,Nick Holman,First,Jono Harding,1,24,WON,42,60,85,100,100,41,33,40,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/NTvpyz8nyapU,Jono Harding,Second,Nick Holman,1,21,LOST,125,11,26,60,60,21,138,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/NTvpyz8nyapU,Nick Holman,Second,Jono Harding,2,21,WON,45,100,60,100,60,76,60,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/NTvpyz8nyapU,Jono Harding,First,Nick Holman,2,21,LOST,43,45,100,45,125,58,45,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/NTvpyz8nyapU,Nick Holman,First,Jono Harding,3,22,WON,85,95,60,125,40,87,7,2,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/NTvpyz8nyapU,Jono Harding,Second,Nick Holman,3,21,LOST,45,28,85,85,84,81,6,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/mhmNKI3h1ak7,Odbileg Khayankhyarvaa,Second,Charlie Hardie,1,23,WON,60,30,50,43,83,81,56,98,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/mhmNKI3h1ak7,Charlie Hardie,First,Odbileg Khayankhyarvaa,1,24,LOST,100,81,94,44,44,25,73,26,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/mhmNKI3h1ak7,Odbileg Khayankhyarvaa,First,Charlie Hardie,2,27,LOST,95,60,60,29,59,47,43,39,67,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/mhmNKI3h1ak7,Charlie Hardie,Second,Odbileg Khayankhyarvaa,2,27,WON,97,63,26,43,58,100,39,32,43,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/mhmNKI3h1ak7,Odbileg Khayankhyarvaa,Second,Charlie Hardie,3,24,WON,85,96,41,23,60,60,84,52,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/mhmNKI3h1ak7,Charlie Hardie,First,Odbileg Khayankhyarvaa,3,24,LOST,59,52,98,76,82,58,68,0,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/mhmNKI3h1ak7,Odbileg Khayankhyarvaa,First,Charlie Hardie,4,24,LOST,100,60,41,32,45,99,40,52,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/mhmNKI3h1ak7,Charlie Hardie,Second,Odbileg Khayankhyarvaa,4,23,WON,46,58,9,140,40,100,60,48,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/mhmNKI3h1ak7,Odbileg Khayankhyarvaa,Second,Charlie Hardie,5,21,WON,43,85,100,85,140,0,48,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/mhmNKI3h1ak7,Charlie Hardie,First,Odbileg Khayankhyarvaa,5,21,LOST,43,58,53,39,140,42,46,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/62z3XD8LP61u,Kean Evans,Second,Nick Holman,1,21,LOST,85,55,85,140,54,62,0,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/62z3XD8LP61u,Nick Holman,First,Kean Evans,1,23,WON,100,60,41,43,45,72,120,20,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/62z3XD8LP61u,Kean Evans,First,Nick Holman,2,21,LOST,60,100,60,97,60,58,34,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/62z3XD8LP61u,Nick Holman,Second,Kean Evans,2,21,WON,100,180,60,41,43,51,26,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/62z3XD8LP61u,Kean Evans,Second,Nick Holman,3,21,LOST,60,100,45,60,9,60,93,,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/62z3XD8LP61u,Nick Holman,First,Kean Evans,3,24,WON,45,140,100,41,26,97,36,16,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/jwfEcIqraYGT,Charlie Hardie,First,Jono Harding,1,27,LOST,119,58,58,59,79,40,26,27,0,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/jwfEcIqraYGT,Jono Harding,Second,Charlie Hardie,1,25,WON,40,24,91,85,96,97,12,40,16,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/jwfEcIqraYGT,Charlie Hardie,Second,Jono Harding,2,48,LOST,91,85,81,44,43,85,0,66,0,0,0,0,4,0,0,0,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/jwfEcIqraYGT,Jono Harding,First,Charlie Hardie,2,50,WON,41,26,37,43,13,28,43,40,38,85,47,40,6,9,1,0,4
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/jwfEcIqraYGT,Charlie Hardie,First,Jono Harding,3,25,WON,43,42,42,100,100,60,42,32,40,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/jwfEcIqraYGT,Jono Harding,Second,Charlie Hardie,3,24,LOST,27,30,7,34,77,37,41,15,,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/jwfEcIqraYGT,Charlie Hardie,Second,Jono Harding,4,26,WON,60,55,60,55,41,66,43,57,64,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/jwfEcIqraYGT,Jono Harding,First,Charlie Hardie,4,27,LOST,26,38,49,15,38,57,26,41,47,,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/jwfEcIqraYGT,Charlie Hardie,First,Jono Harding,5,30,LOST,60,119,100,49,55,110,6,0,0,0,,,,,,,
Ruislip,,,28/03/2025,Group 2,https://www.dartsatlas.com/matches/jwfEcIqraYGT,Jono Harding,Second,Charlie Hardie,5,28,WON,80,85,42,45,25,68,40,41,43,32,,,,,,,
