Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12
Ruislip,,,10/10/2025,Semi-Final,https://www.dartsatlas.com/matches/JNWP59ZAzdzy,Troy Power,Second,Edgar Znutins,1,21,LOST,56,65,121,59,5,45,95,,,,,
Ruislip,,,10/10/2025,Semi-Final,https://www.dartsatlas.com/matches/JNWP59ZAzdzy,Edgar Znutins,Second,Troy Power,2,28,WON,60,60,60,28,100,95,82,8,4,4,,
Ruislip,,,10/10/2025,Semi-Final,https://www.dartsatlas.com/matches/JNWP59ZAzdzy,Troy Power,First,Edgar Znutins,2,30,LOST,56,41,34,42,45,43,100,0,60,55,,
Ruislip,,,10/10/2025,Semi-Final,https://www.dartsatlas.com/matches/JNWP59ZAzdzy,Edgar Znutins,First,Troy Power,3,23,WON,23,26,100,140,43,95,24,50,,,,
Ruislip,,,10/10/2025,Semi-Final,https://www.dartsatlas.com/matches/JNWP59ZAzdzy,Troy Power,Second,Edgar Znutins,3,21,LOST,43,45,97,85,42,85,35,,,,,
Ruislip,,,10/10/2025,Semi-Final,https://www.dartsatlas.com/matches/JNWP59ZAzdzy,Edgar Znutins,Second,Troy Power,4,20,WON,100,66,57,85,95,58,40,,,,,
Ruislip,,,10/10/2025,Semi-Final,https://www.dartsatlas.com/matches/JNWP59ZAzdzy,Troy Power,First,Edgar Znutins,4,21,LOST,100,100,50,59,30,59,47,,,,,
Ruislip,,,10/10/2025,Semi-Final,https://www.dartsatlas.com/matches/JNWP59ZAzdzy,Edgar Znutins,First,Troy Power,5,15,WON,93,180,45,79,104,,,,,,,
Ruislip,,,10/10/2025,Semi-Final,https://www.dartsatlas.com/matches/JNWP59ZAzdzy,Troy Power,Second,Edgar Znutins,5,12,LOST,81,26,60,85,,,,,,,,
Ruislip,,,10/10/2025,Semi-Final,https://www.dartsatlas.com/matches/Cp3nn9G4I4dM,Kian Dominguez,Second,Liam Saxon,1,21,LOST,96,30,46,66,31,84,96,,,,,
Ruislip,,,10/10/2025,Semi-Final,https://www.dartsatlas.com/matches/Cp3nn9G4I4dM,Liam Saxon,First,Kian Dominguez,1,23,WON,96,43,59,84,59,50,94,16,,,,
Ruislip,,,10/10/2025,Semi-Final,https://www.dartsatlas.com/matches/Cp3nn9G4I4dM,Kian Dominguez,First,Liam Saxon,2,25,WON,100,81,43,59,96,44,38,20,20,,,
Ruislip,,,10/10/2025,Semi-Final,https://www.dartsatlas.com/matches/Cp3nn9G4I4dM,Liam Saxon,Second,Kian Dominguez,2,24,LOST,96,100,138,57,0,74,32,0,,,,
Ruislip,,,10/10/2025,Semi-Final,https://www.dartsatlas.com/matches/Cp3nn9G4I4dM,Kian Dominguez,Second,Liam Saxon,3,18,LOST,60,58,44,59,115,90,,,,,,
Ruislip,,,10/10/2025,Semi-Final,https://www.dartsatlas.com/matches/Cp3nn9G4I4dM,Liam Saxon,First,Kian Dominguez,3,19,WON,57,77,43,95,59,134,36,,,,,
Ruislip,,,10/10/2025,Semi-Final,https://www.dartsatlas.com/matches/Cp3nn9G4I4dM,Kian Dominguez,First,Liam Saxon,4,27,WON,27,85,125,44,60,40,60,40,20,,,
Ruislip,,,10/10/2025,Semi-Final,https://www.dartsatlas.com/matches/Cp3nn9G4I4dM,Liam Saxon,Second,Kian Dominguez,4,24,LOST,97,80,140,100,62,18,2,0,,,,
Ruislip,,,10/10/2025,Semi-Final,https://www.dartsatlas.com/matches/Cp3nn9G4I4dM,Kian Dominguez,Second,Liam Saxon,5,21,LOST,59,59,115,58,60,42,42,,,,,
Ruislip,,,10/10/2025,Semi-Final,https://www.dartsatlas.com/matches/Cp3nn9G4I4dM,Liam Saxon,First,Kian Dominguez,5,22,WON,44,58,59,95,96,125,12,12,,,,
Ruislip,,,10/10/2025,Semi-Final,https://www.dartsatlas.com/matches/Cp3nn9G4I4dM,Kian Dominguez,First,Liam Saxon,6,18,LOST,42,60,123,90,45,58,,,,,,
Ruislip,,,10/10/2025,Semi-Final,https://www.dartsatlas.com/matches/Cp3nn9G4I4dM,Liam Saxon,Second,Kian Dominguez,6,18,WON,59,66,100,180,40,56,,,,,,
Ruislip,,,10/10/2025,Semi-Final,https://www.dartsatlas.com/matches/Cp3nn9G4I4dM,Kian Dominguez,Second,Liam Saxon,7,18,LOST,58,44,60,140,139,40,,,,,,
Ruislip,,,10/10/2025,Semi-Final,https://www.dartsatlas.com/matches/Cp3nn9G4I4dM,Liam Saxon,First,Kian Dominguez,7,20,WON,42,99,24,100,40,140,56,,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/doKFqniRHfgd,Edgar Znutins,First,Harry Sheridan,1,31,WON,96,43,96,96,60,54,46,6,0,0,4,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/doKFqniRHfgd,Harry Sheridan,Second,Edgar Znutins,1,30,LOST,22,81,41,58,9,26,15,60,22,85,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/doKFqniRHfgd,Edgar Znutins,Second,Harry Sheridan,2,16,WON,60,140,100,100,69,32,,,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/doKFqniRHfgd,Harry Sheridan,First,Edgar Znutins,2,18,LOST,100,41,40,40,76,55,,,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/doKFqniRHfgd,Edgar Znutins,First,Harry Sheridan,3,20,WON,60,100,81,60,85,83,32,,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/doKFqniRHfgd,Harry Sheridan,Second,Edgar Znutins,3,18,LOST,52,60,34,41,66,38,,,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/doKFqniRHfgd,Edgar Znutins,Second,Harry Sheridan,4,17,WON,60,100,59,85,140,57,,,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/doKFqniRHfgd,Harry Sheridan,First,Edgar Znutins,4,18,LOST,41,125,85,41,45,41,,,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/84iFxd8o41nK,Steve Henry,First,Troy Power,1,18,LOST,68,140,81,60,11,44,,,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/84iFxd8o41nK,Troy Power,Second,Steve Henry,1,18,WON,85,85,100,81,56,94,,,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/84iFxd8o41nK,Steve Henry,Second,Troy Power,2,27,WON,57,59,44,93,55,27,92,54,20,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/84iFxd8o41nK,Troy Power,First,Steve Henry,2,27,LOST,140,84,125,94,18,30,8,0,0,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/84iFxd8o41nK,Steve Henry,First,Troy Power,3,25,WON,25,81,100,43,28,82,45,77,20,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/84iFxd8o41nK,Troy Power,Second,Steve Henry,3,24,LOST,25,56,84,58,60,85,93,30,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/84iFxd8o41nK,Steve Henry,Second,Troy Power,4,27,LOST,59,63,31,40,87,47,21,83,30,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/84iFxd8o41nK,Troy Power,First,Steve Henry,4,30,WON,59,43,17,45,70,40,60,59,40,68,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/84iFxd8o41nK,Steve Henry,First,Troy Power,5,27,LOST,45,42,45,70,40,174,40,32,0,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/84iFxd8o41nK,Troy Power,Second,Steve Henry,5,25,WON,100,30,80,43,95,45,33,55,20,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/84iFxd8o41nK,Steve Henry,Second,Troy Power,6,24,LOST,41,45,100,100,97,87,0,7,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/84iFxd8o41nK,Troy Power,First,Steve Henry,6,26,WON,42,58,81,25,23,91,96,65,20,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/Lf9C3Zrbilj3,Kian Dominguez,First,Charlie Green,1,18,LOST,43,40,66,77,79,58,,,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/Lf9C3Zrbilj3,Charlie Green,Second,Kian Dominguez,1,16,WON,95,100,96,121,49,40,,,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/Lf9C3Zrbilj3,Kian Dominguez,Second,Charlie Green,2,21,WON,140,80,40,48,60,97,36,,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/Lf9C3Zrbilj3,Charlie Green,First,Kian Dominguez,2,21,LOST,140,41,27,59,89,71,49,,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/Lf9C3Zrbilj3,Kian Dominguez,First,Charlie Green,3,21,WON,85,40,100,43,45,100,88,,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/Lf9C3Zrbilj3,Charlie Green,Second,Kian Dominguez,3,18,LOST,100,60,40,140,57,84,,,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/Lf9C3Zrbilj3,Kian Dominguez,Second,Charlie Green,4,21,WON,41,81,140,59,60,64,56,,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/Lf9C3Zrbilj3,Charlie Green,First,Kian Dominguez,4,21,LOST,100,96,26,57,94,38,38,,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/Lf9C3Zrbilj3,Kian Dominguez,First,Charlie Green,5,18,WON,79,43,140,96,60,83,,,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/Lf9C3Zrbilj3,Charlie Green,Second,Kian Dominguez,5,15,LOST,47,100,180,58,96,,,,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/OiNCNonMbAIt,Luke Jackman,Second,Liam Saxon,1,24,LOST,57,40,60,58,34,59,60,45,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/OiNCNonMbAIt,Liam Saxon,First,Luke Jackman,1,27,WON,41,100,58,58,60,115,49,0,20,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/OiNCNonMbAIt,Luke Jackman,First,Liam Saxon,2,24,LOST,45,45,43,60,75,45,81,67,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/OiNCNonMbAIt,Liam Saxon,Second,Luke Jackman,2,23,WON,59,77,99,58,95,93,0,20,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/OiNCNonMbAIt,Luke Jackman,Second,Liam Saxon,3,30,LOST,11,26,47,41,100,55,85,16,60,20,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/OiNCNonMbAIt,Liam Saxon,First,Luke Jackman,3,33,WON,60,60,58,99,93,91,0,20,0,10,10,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/OiNCNonMbAIt,Luke Jackman,First,Liam Saxon,4,21,LOST,83,36,9,43,41,48,35,,,,,
Ruislip,,,10/10/2025,Quarter-Final,https://www.dartsatlas.com/matches/OiNCNonMbAIt,Liam Saxon,Second,Luke Jackman,4,20,WON,58,58,140,57,28,140,20,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/h1JrEshReOJp,Edgar Znutins,Second,Charlie Hardie,1,17,WON,55,83,57,135,85,86,,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/h1JrEshReOJp,Charlie Hardie,First,Edgar Znutins,1,18,LOST,43,41,99,27,72,45,,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/h1JrEshReOJp,Edgar Znutins,First,Charlie Hardie,2,27,WON,41,45,46,41,58,60,58,100,52,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/h1JrEshReOJp,Charlie Hardie,Second,Edgar Znutins,2,24,LOST,95,60,6,45,38,57,40,55,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/h1JrEshReOJp,Edgar Znutins,Second,Charlie Hardie,3,21,LOST,85,100,58,45,95,58,40,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/h1JrEshReOJp,Charlie Hardie,First,Edgar Znutins,3,23,WON,83,25,95,41,99,77,31,50,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/h1JrEshReOJp,Edgar Znutins,First,Charlie Hardie,4,19,WON,57,121,45,85,95,58,40,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/h1JrEshReOJp,Charlie Hardie,Second,Edgar Znutins,4,18,LOST,35,80,30,38,50,140,,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/h1JrEshReOJp,Edgar Znutins,Second,Charlie Hardie,5,27,WON,100,60,45,58,57,57,44,60,20,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/h1JrEshReOJp,Charlie Hardie,First,Edgar Znutins,5,27,LOST,133,57,57,95,40,39,31,25,0,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/7jfColDLvYye,Ashley Roberts,Second,Harry Sheridan,1,35,WON,45,100,45,100,41,28,128,10,2,0,0,2
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/7jfColDLvYye,Harry Sheridan,First,Ashley Roberts,1,36,LOST,55,22,26,43,21,45,41,30,45,41,60,28
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/7jfColDLvYye,Ashley Roberts,First,Harry Sheridan,2,30,LOST,22,66,41,45,59,60,45,83,36,28,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/7jfColDLvYye,Harry Sheridan,Second,Ashley Roberts,2,29,WON,21,26,85,41,60,7,61,36,81,83,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/7jfColDLvYye,Ashley Roberts,Second,Harry Sheridan,3,21,LOST,100,30,60,45,17,21,23,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/7jfColDLvYye,Harry Sheridan,First,Ashley Roberts,3,23,WON,84,80,85,36,60,45,97,14,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/7jfColDLvYye,Ashley Roberts,First,Harry Sheridan,4,29,WON,41,140,28,76,41,26,41,91,1,16,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/7jfColDLvYye,Harry Sheridan,Second,Ashley Roberts,4,27,LOST,83,85,22,55,40,26,81,77,20,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/7jfColDLvYye,Ashley Roberts,Second,Harry Sheridan,5,33,LOST,85,60,60,26,45,47,41,26,11,41,39,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/7jfColDLvYye,Harry Sheridan,First,Ashley Roberts,5,36,WON,45,28,45,26,45,55,30,55,80,45,27,20
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/7jfColDLvYye,Ashley Roberts,First,Harry Sheridan,6,27,LOST,125,43,76,28,60,26,39,72,0,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/7jfColDLvYye,Harry Sheridan,Second,Ashley Roberts,6,26,WON,45,42,60,60,60,85,81,20,48,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/UmXe1ApUvqe8,Steve Henry,Second,Adrian Boier,1,35,WON,85,70,83,125,60,66,9,0,0,0,1,2
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/UmXe1ApUvqe8,Adrian Boier,First,Steve Henry,1,36,LOST,44,44,58,100,25,81,49,35,45,0,15,3
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/UmXe1ApUvqe8,Steve Henry,First,Adrian Boier,2,24,LOST,30,85,60,44,40,60,60,72,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/UmXe1ApUvqe8,Adrian Boier,Second,Steve Henry,2,22,WON,30,91,24,140,85,88,23,20,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/UmXe1ApUvqe8,Steve Henry,Second,Adrian Boier,3,27,LOST,41,60,100,100,83,79,6,16,0,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/UmXe1ApUvqe8,Adrian Boier,First,Steve Henry,3,30,WON,66,43,77,76,84,29,42,59,0,25,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/UmXe1ApUvqe8,Steve Henry,First,Adrian Boier,4,22,WON,137,59,99,58,54,62,8,24,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/UmXe1ApUvqe8,Adrian Boier,Second,Steve Henry,4,21,LOST,80,58,100,32,46,40,95,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/UmXe1ApUvqe8,Steve Henry,Second,Adrian Boier,5,21,WON,26,99,100,123,60,53,40,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/UmXe1ApUvqe8,Adrian Boier,First,Steve Henry,5,21,LOST,31,70,140,25,37,33,25,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/UmXe1ApUvqe8,Steve Henry,First,Adrian Boier,6,21,WON,127,125,59,84,38,36,32,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/UmXe1ApUvqe8,Adrian Boier,Second,Steve Henry,6,18,LOST,97,98,41,88,81,42,,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/4iDqE2lngewT,Troy Power,First,Alan Greene,1,35,WON,42,45,59,60,81,85,93,27,5,0,0,4
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/4iDqE2lngewT,Alan Greene,Second,Troy Power,1,33,LOST,24,62,61,40,23,57,26,4,40,78,13,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/4iDqE2lngewT,Troy Power,Second,Alan Greene,2,22,WON,100,96,65,140,34,26,20,20,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/4iDqE2lngewT,Alan Greene,First,Troy Power,2,24,LOST,24,43,25,21,100,26,70,60,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/4iDqE2lngewT,Troy Power,First,Alan Greene,3,22,WON,41,43,100,100,55,54,72,36,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/4iDqE2lngewT,Alan Greene,Second,Troy Power,3,21,LOST,140,114,47,32,38,11,29,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/4iDqE2lngewT,Troy Power,Second,Alan Greene,4,32,WON,90,40,17,60,84,60,90,40,15,1,4,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/4iDqE2lngewT,Alan Greene,First,Troy Power,4,33,LOST,22,60,43,22,13,85,80,26,80,38,27,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/Mn0JUGe654k1,Kian Dominguez,First,Kyle Darbon,1,33,LOST,58,99,60,58,81,93,40,0,0,6,0,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/Mn0JUGe654k1,Kyle Darbon,Second,Kian Dominguez,1,33,WON,41,16,58,100,41,60,39,85,0,22,39,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/Mn0JUGe654k1,Kian Dominguez,Second,Kyle Darbon,2,26,WON,80,60,60,100,78,55,32,0,36,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/Mn0JUGe654k1,Kyle Darbon,First,Kian Dominguez,2,27,LOST,85,36,36,15,42,36,23,24,52,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/Mn0JUGe654k1,Kian Dominguez,First,Kyle Darbon,3,26,WON,96,140,95,64,46,40,0,0,20,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/Mn0JUGe654k1,Kyle Darbon,Second,Kian Dominguez,3,24,LOST,60,45,40,29,52,7,30,85,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/Mn0JUGe654k1,Kian Dominguez,Second,Kyle Darbon,4,20,WON,140,45,58,60,38,100,60,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/Mn0JUGe654k1,Kyle Darbon,First,Kian Dominguez,4,21,LOST,26,98,81,45,42,25,100,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/Mn0JUGe654k1,Kian Dominguez,First,Kyle Darbon,5,23,WON,83,100,34,60,81,59,52,32,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/Mn0JUGe654k1,Kyle Darbon,Second,Kian Dominguez,5,21,LOST,25,58,41,18,37,85,42,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/rhrh9I6hribh,John Mcdermott,Second,Charlie Green,1,21,LOST,45,26,84,29,43,134,44,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/rhrh9I6hribh,Charlie Green,First,John Mcdermott,1,22,WON,41,140,42,96,27,55,60,40,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/rhrh9I6hribh,John Mcdermott,First,Charlie Green,2,24,LOST,9,46,60,40,100,41,95,62,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/rhrh9I6hribh,Charlie Green,Second,John Mcdermott,2,22,WON,140,96,41,44,40,60,40,40,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/rhrh9I6hribh,John Mcdermott,Second,Charlie Green,3,21,LOST,26,43,83,39,81,43,41,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/rhrh9I6hribh,Charlie Green,First,John Mcdermott,3,23,WON,82,97,140,134,16,16,0,16,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/rhrh9I6hribh,John Mcdermott,First,Charlie Green,4,20,WON,97,140,27,100,127,5,5,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/rhrh9I6hribh,Charlie Green,Second,John Mcdermott,4,18,LOST,58,58,60,83,46,140,,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/rhrh9I6hribh,John Mcdermott,Second,Charlie Green,5,21,LOST,83,43,41,58,40,37,39,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/rhrh9I6hribh,Charlie Green,First,John Mcdermott,5,22,WON,41,83,58,123,140,46,8,2,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/1mixtLMCacj2,Rob Message,Second,Luke Jackman,1,19,WON,70,21,55,140,60,119,36,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/1mixtLMCacj2,Luke Jackman,First,Rob Message,1,21,LOST,46,43,33,180,60,28,41,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/1mixtLMCacj2,Rob Message,First,Luke Jackman,2,24,WON,60,100,60,61,40,60,80,40,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/1mixtLMCacj2,Luke Jackman,Second,Rob Message,2,21,LOST,43,43,60,68,180,91,0,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/1mixtLMCacj2,Rob Message,Second,Luke Jackman,3,30,LOST,43,43,60,45,140,45,9,76,20,10,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/1mixtLMCacj2,Luke Jackman,First,Rob Message,3,31,WON,100,60,43,41,140,57,20,30,0,0,10,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/1mixtLMCacj2,Rob Message,First,Luke Jackman,4,21,LOST,15,80,39,60,60,40,62,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/1mixtLMCacj2,Luke Jackman,Second,Rob Message,4,20,WON,57,140,59,100,68,37,40,,,,,
Ruislip,,,10/10/2025,Last 16,https://www.dartsatlas.com/matches/1mixtLMCacj2,Rob Message,Second,Luke Jackman,5,24,LOST,25,60,91,45,30,85,51,40,,,,
