Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/KhSTfqbvH60A,Steven Ferguson,Second,Sam Green,2,19,WON,44,96,60,55,140,90,16,,,,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/KhSTfqbvH60A,Sam Green,First,Steven Ferguson,2,21,LOST,67,121,98,45,44,41,45,,,,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/KhSTfqbvH60A,Steven Ferguson,First,Sam Green,3,23,WON,60,85,11,140,100,45,40,20,,,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/KhSTfqbvH60A,Sam Green,Second,Steven Ferguson,3,21,LOST,65,41,35,46,100,41,46,,,,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/KhSTfqbvH60A,Steven Ferguson,Second,Sam Green,4,18,WON,85,55,100,129,60,72,,,,,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/KhSTfqbvH60A,Sam Green,First,Steven Ferguson,4,18,LOST,40,58,29,34,60,98,,,,,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/nVKKwS2AUbO2,Paul Tudor,Second,Aidan Oliver,1,18,LOST,81,60,30,100,60,30,,,,,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/nVKKwS2AUbO2,Aidan Oliver,First,Paul Tudor,1,20,WON,81,134,100,55,41,30,60,,,,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/nVKKwS2AUbO2,Paul Tudor,First,Aidan Oliver,2,21,WON,46,41,100,60,60,100,94,,,,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/nVKKwS2AUbO2,Aidan Oliver,Second,Paul Tudor,2,18,LOST,60,83,22,140,40,37,,,,,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/nVKKwS2AUbO2,Paul Tudor,Second,Aidan Oliver,3,21,LOST,45,95,55,60,44,140,30,,,,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/nVKKwS2AUbO2,Aidan Oliver,First,Paul Tudor,3,23,WON,95,28,100,26,59,93,40,60,,,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/nVKKwS2AUbO2,Paul Tudor,First,Aidan Oliver,4,30,LOST,60,60,45,60,60,43,99,42,28,2,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/nVKKwS2AUbO2,Aidan Oliver,Second,Paul Tudor,4,28,WON,66,41,100,26,30,45,23,66,80,24,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/nVKKwS2AUbO2,Paul Tudor,Second,Aidan Oliver,5,21,LOST,60,61,140,95,45,76,0,,,,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/nVKKwS2AUbO2,Aidan Oliver,First,Paul Tudor,5,22,WON,26,121,59,40,85,96,42,32,,,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/q8PNrKMGKg25,Oscar King,First,John Green,1,14,WON,140,180,45,85,51,,,,,,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/q8PNrKMGKg25,John Green,Second,Oscar King,1,12,LOST,100,26,60,45,,,,,,,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/q8PNrKMGKg25,Oscar King,Second,John Green,2,23,WON,41,30,140,60,100,68,30,32,,,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/q8PNrKMGKg25,John Green,First,Oscar King,2,24,LOST,45,85,22,100,59,40,46,56,,,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/q8PNrKMGKg25,Oscar King,First,John Green,3,22,WON,45,140,140,60,40,72,0,4,,,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/q8PNrKMGKg25,John Green,Second,Oscar King,3,21,LOST,100,26,85,22,25,100,45,,,,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/q8PNrKMGKg25,Oscar King,Second,John Green,4,27,LOST,45,140,43,27,41,100,33,52,10,,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/q8PNrKMGKg25,John Green,First,Oscar King,4,28,WON,81,43,43,140,45,28,83,22,8,8,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/q8PNrKMGKg25,Oscar King,First,John Green,5,20,WON,100,100,60,140,66,3,32,,,,,
Morden,,,29/06/2025,Last 16,https://www.dartsatlas.com/matches/q8PNrKMGKg25,John Green,Second,Oscar King,5,18,LOST,100,81,100,60,100,50,,,,,,
