Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14
Morden,,,24/05/2025,Group 3,https://www.dartsatlas.com/matches/nKSmrUwU5Tlp,Steve Henry,First,Kurtis Atkins,3,21,LOST,135,45,140,60,60,21,35,,,,,,,
Morden,,,24/05/2025,Group 3,https://www.dartsatlas.com/matches/nKSmrUwU5Tlp,Kurtis Atkins,Second,Steve Henry,3,21,WON,46,57,48,81,125,96,48,,,,,,,
Morden,,,24/05/2025,Group 3,https://www.dartsatlas.com/matches/nKSmrUwU5Tlp,Steve Henry,Second,Kurtis Atkins,4,18,LOST,57,85,40,60,67,84,,,,,,,,
Morden,,,24/05/2025,Group 3,https://www.dartsatlas.com/matches/nKSmrUwU5Tlp,Kurtis Atkins,First,Steve Henry,4,21,WON,95,99,55,100,88,24,40,,,,,,,
Morden,,,24/05/2025,Group 3,https://www.dartsatlas.com/matches/wG30xsfKiahU,Josh Abrahams,Second,Darryl Pilgrim,1,15,LOST,24,19,17,81,39,,,,,,,,,
Morden,,,24/05/2025,Group 3,https://www.dartsatlas.com/matches/wG30xsfKiahU,Darryl Pilgrim,First,Josh Abrahams,1,17,WON,60,60,60,180,101,40,,,,,,,,
Morden,,,24/05/2025,Group 3,https://www.dartsatlas.com/matches/wG30xsfKiahU,Josh Abrahams,First,Darryl Pilgrim,2,15,LOST,101,39,60,26,26,,,,,,,,,
Morden,,,24/05/2025,Group 3,https://www.dartsatlas.com/matches/wG30xsfKiahU,Darryl Pilgrim,Second,Josh Abrahams,2,14,WON,60,97,100,180,64,,,,,,,,,
Morden,,,24/05/2025,Group 3,https://www.dartsatlas.com/matches/wG30xsfKiahU,Josh Abrahams,Second,Darryl Pilgrim,3,12,LOST,11,81,55,78,,,,,,,,,,
Morden,,,24/05/2025,Group 3,https://www.dartsatlas.com/matches/wG30xsfKiahU,Darryl Pilgrim,First,Josh Abrahams,3,14,WON,177,140,100,66,18,,,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/V0bwY7cJdZdP,Steven Ferguson,Second,Chris King,1,18,LOST,100,82,43,85,60,68,,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/V0bwY7cJdZdP,Chris King,First,Steven Ferguson,1,21,WON,49,60,100,85,96,63,48,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/V0bwY7cJdZdP,Steven Ferguson,First,Chris King,2,20,WON,60,46,58,140,85,56,56,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/V0bwY7cJdZdP,Chris King,Second,Steven Ferguson,2,18,LOST,47,58,60,140,96,84,,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/V0bwY7cJdZdP,Steven Ferguson,Second,Chris King,3,30,WON,99,60,60,57,42,58,105,0,10,10,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/V0bwY7cJdZdP,Chris King,First,Steven Ferguson,3,30,LOST,30,45,85,25,40,60,100,41,0,0,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/V0bwY7cJdZdP,Steven Ferguson,First,Chris King,4,21,WON,54,45,100,98,96,48,60,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/V0bwY7cJdZdP,Chris King,Second,Steven Ferguson,4,18,LOST,100,25,140,26,80,78,,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/SLK2Odx88D10,John Power,First,Paul Upfold,1,17,WON,140,28,80,140,73,40,,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/SLK2Odx88D10,Paul Upfold,Second,John Power,1,15,LOST,41,125,26,60,59,,,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/SLK2Odx88D10,John Power,Second,Paul Upfold,2,22,WON,101,44,60,60,58,140,6,32,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/SLK2Odx88D10,Paul Upfold,First,John Power,2,24,LOST,84,43,43,44,32,60,29,60,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/SLK2Odx88D10,John Power,First,Paul Upfold,3,18,WON,140,100,55,100,90,16,,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/SLK2Odx88D10,Paul Upfold,Second,John Power,3,15,LOST,97,60,41,45,125,,,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/7n5HJGaGHYmg,Steven Ferguson,Second,John Power,1,24,WON,26,81,96,96,46,138,0,18,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/7n5HJGaGHYmg,John Power,First,Steven Ferguson,1,24,LOST,100,43,83,40,81,24,34,56,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/7n5HJGaGHYmg,Steven Ferguson,First,John Power,2,19,WON,58,45,96,59,180,47,16,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/7n5HJGaGHYmg,John Power,Second,Steven Ferguson,2,18,LOST,100,180,80,60,41,30,,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/7n5HJGaGHYmg,Steven Ferguson,Second,John Power,3,18,WON,59,96,95,59,94,98,,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/7n5HJGaGHYmg,John Power,First,Steven Ferguson,3,18,LOST,43,95,40,85,83,59,,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/8Sb8S5zlmuXs,Chris King,First,Paul Upfold,1,24,LOST,93,98,125,45,30,72,0,22,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/8Sb8S5zlmuXs,Paul Upfold,Second,Chris King,1,23,WON,85,40,31,100,45,84,76,40,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/8Sb8S5zlmuXs,Chris King,Second,Paul Upfold,2,18,LOST,83,22,68,15,100,34,,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/8Sb8S5zlmuXs,Paul Upfold,First,Chris King,2,21,WON,55,60,140,82,66,58,40,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/8Sb8S5zlmuXs,Chris King,First,Paul Upfold,3,15,LOST,58,85,58,100,26,,,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/8Sb8S5zlmuXs,Paul Upfold,Second,Chris King,3,14,WON,140,90,122,99,50,,,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/e8bAQzctUDfX,Paul Upfold,First,Steven Ferguson,1,21,LOST,31,55,100,43,82,95,81,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/e8bAQzctUDfX,Steven Ferguson,Second,Paul Upfold,1,21,WON,60,100,60,60,100,41,80,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/e8bAQzctUDfX,Paul Upfold,Second,Steven Ferguson,2,22,WON,60,100,140,60,60,41,8,32,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/e8bAQzctUDfX,Steven Ferguson,First,Paul Upfold,2,24,LOST,180,60,26,41,60,44,29,53,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/e8bAQzctUDfX,Paul Upfold,First,Steven Ferguson,3,15,LOST,85,100,60,29,55,,,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/e8bAQzctUDfX,Steven Ferguson,Second,Paul Upfold,3,15,WON,100,140,140,57,64,,,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/e8bAQzctUDfX,Paul Upfold,Second,Steven Ferguson,4,15,LOST,25,81,100,140,41,,,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/e8bAQzctUDfX,Steven Ferguson,First,Paul Upfold,4,18,WON,135,60,47,83,58,118,,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/8QkDFRvab0Cw,Chris King,Second,John Power,1,22,WON,6,85,96,140,58,28,56,32,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/8QkDFRvab0Cw,John Power,First,Chris King,1,24,LOST,60,60,60,30,81,50,81,39,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/8QkDFRvab0Cw,Chris King,First,John Power,2,21,LOST,100,46,60,36,54,35,38,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/8QkDFRvab0Cw,John Power,Second,Chris King,2,19,WON,100,41,100,100,44,84,32,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/8QkDFRvab0Cw,Chris King,Second,John Power,3,18,LOST,59,93,25,45,134,59,,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/8QkDFRvab0Cw,John Power,First,Chris King,3,19,WON,180,100,60,55,90,0,16,,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/8QkDFRvab0Cw,Chris King,First,John Power,4,24,LOST,60,30,100,46,47,0,28,60,,,,,,
Morden,,,24/05/2025,Group 4,https://www.dartsatlas.com/matches/8QkDFRvab0Cw,John Power,Second,Chris King,4,23,WON,60,43,100,39,99,0,120,40,,,,,,
