Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16,Throw_17
Ruislip,,,28/02/2025,Group 1,https://www.dartsatlas.com/matches/zH4xNLV8hMg1,Jake Willingham,First,Ryan Smith,1,33,LOST,41,108,85,26,25,41,18,7,33,111,0,,,,,,
Ruislip,,,28/02/2025,Group 1,https://www.dartsatlas.com/matches/zH4xNLV8hMg1,Ryan Smith,Second,Jake Willingham,1,33,WON,26,52,58,46,43,22,45,10,87,76,36,,,,,,
Ruislip,,,28/02/2025,Group 1,https://www.dartsatlas.com/matches/zH4xNLV8hMg1,Jake Willingham,Second,Ryan Smith,2,24,LOST,6,11,7,14,34,26,26,60,,,,,,,,,
Ruislip,,,28/02/2025,Group 1,https://www.dartsatlas.com/matches/zH4xNLV8hMg1,Ryan Smith,First,Jake Willingham,2,26,WON,85,80,70,60,64,40,12,50,40,,,,,,,,
Ruislip,,,28/02/2025,Group 1,https://www.dartsatlas.com/matches/kwmW4pJgHgwn,Charlie Hardie,First,Kean Evans,1,30,LOST,30,45,60,60,41,45,60,41,59,20,,,,,,,
Ruislip,,,28/02/2025,Group 1,https://www.dartsatlas.com/matches/kwmW4pJgHgwn,Kean Evans,Second,Charlie Hardie,1,30,WON,100,44,60,57,83,58,43,0,24,32,,,,,,,
Ruislip,,,28/02/2025,Group 1,https://www.dartsatlas.com/matches/kwmW4pJgHgwn,Charlie Hardie,Second,Kean Evans,2,21,LOST,45,57,47,80,60,100,72,,,,,,,,,,
Ruislip,,,28/02/2025,Group 1,https://www.dartsatlas.com/matches/kwmW4pJgHgwn,Kean Evans,First,Charlie Hardie,2,24,WON,44,97,100,43,97,60,20,40,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/gETW7D1n4Lbc,Terry Young,First,Harry Sheridan,1,23,WON,83,100,85,100,53,40,0,40,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/gETW7D1n4Lbc,Harry Sheridan,Second,Terry Young,1,21,LOST,35,41,58,7,30,41,45,,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/gETW7D1n4Lbc,Terry Young,Second,Harry Sheridan,2,25,WON,135,85,60,60,55,36,33,5,32,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/gETW7D1n4Lbc,Harry Sheridan,First,Terry Young,2,27,LOST,11,60,21,45,76,24,40,26,40,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/MK4rE7OonwZ2,Stephen Henry,Second,Odbileg Khayankhyarvaa,1,24,LOST,19,40,30,45,52,66,43,45,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/MK4rE7OonwZ2,Odbileg Khayankhyarvaa,First,Stephen Henry,1,26,WON,60,41,120,26,92,72,72,6,12,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/MK4rE7OonwZ2,Stephen Henry,First,Odbileg Khayankhyarvaa,2,15,LOST,30,80,7,30,45,,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/MK4rE7OonwZ2,Odbileg Khayankhyarvaa,Second,Stephen Henry,2,15,WON,100,83,100,98,120,,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/Il7xINRtiajh,Ryan Doherty,First,Terry Young,1,15,LOST,83,55,61,41,60,,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/Il7xINRtiajh,Terry Young,Second,Ryan Doherty,1,14,WON,60,100,180,112,49,,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/Il7xINRtiajh,Ryan Doherty,Second,Terry Young,2,22,WON,45,95,100,21,44,140,24,32,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/Il7xINRtiajh,Terry Young,First,Ryan Doherty,2,24,LOST,100,95,58,96,26,42,48,8,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/Il7xINRtiajh,Ryan Doherty,First,Terry Young,3,27,LOST,60,41,41,45,40,95,28,43,52,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/Il7xINRtiajh,Terry Young,Second,Ryan Doherty,3,27,WON,44,60,60,44,90,89,76,13,25,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/oPVIqXSI5ZbU,Harry Sheridan,First,Stephen Henry,1,42,LOST,31,41,11,125,83,40,10,25,30,16,21,38,15,0,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/oPVIqXSI5ZbU,Stephen Henry,Second,Harry Sheridan,1,42,WON,66,61,60,26,40,70,52,25,26,41,0,18,8,8,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/oPVIqXSI5ZbU,Harry Sheridan,Second,Stephen Henry,2,48,LOST,20,20,18,28,45,42,15,60,11,22,45,60,97,14,0,0,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/oPVIqXSI5ZbU,Stephen Henry,First,Harry Sheridan,2,50,WON,25,30,24,28,30,60,25,45,45,40,33,60,17,7,16,0,16
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/3WZHQf97Lb1L,Odbileg Khayankhyarvaa,First,Ryan Doherty,1,33,LOST,87,85,100,39,60,82,32,0,12,0,2,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/3WZHQf97Lb1L,Ryan Doherty,Second,Odbileg Khayankhyarvaa,1,31,WON,59,38,67,117,15,57,15,60,34,21,18,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/3WZHQf97Lb1L,Odbileg Khayankhyarvaa,Second,Ryan Doherty,2,14,WON,95,140,100,98,68,,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/3WZHQf97Lb1L,Ryan Doherty,First,Odbileg Khayankhyarvaa,2,15,LOST,83,83,53,67,57,,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/3WZHQf97Lb1L,Odbileg Khayankhyarvaa,First,Ryan Doherty,3,21,LOST,24,59,76,100,98,15,39,,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/3WZHQf97Lb1L,Ryan Doherty,Second,Odbileg Khayankhyarvaa,3,21,WON,67,33,133,45,61,44,118,,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/pct4hoPGzhGd,Terry Young,Second,Stephen Henry,1,27,WON,60,60,60,60,45,100,58,38,20,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/pct4hoPGzhGd,Stephen Henry,First,Terry Young,1,27,LOST,6,61,10,52,6,45,25,21,28,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/pct4hoPGzhGd,Terry Young,First,Stephen Henry,2,23,WON,60,66,81,60,54,60,82,38,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/pct4hoPGzhGd,Stephen Henry,Second,Terry Young,2,21,LOST,45,11,41,6,21,58,11,,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/9uWIeTaFNn9Q,Harry Sheridan,Second,Odbileg Khayankhyarvaa,1,21,LOST,11,41,75,40,26,52,80,,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/9uWIeTaFNn9Q,Odbileg Khayankhyarvaa,First,Harry Sheridan,1,24,WON,60,81,45,70,100,55,62,28,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/9uWIeTaFNn9Q,Harry Sheridan,First,Odbileg Khayankhyarvaa,2,42,LOST,41,52,60,26,85,153,44,0,0,30,5,1,0,2,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/9uWIeTaFNn9Q,Odbileg Khayankhyarvaa,Second,Harry Sheridan,2,40,WON,60,55,49,38,100,44,99,36,0,16,0,0,2,2,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/KBp9UcPICnsj,Stephen Henry,First,Ryan Doherty,1,42,LOST,22,21,26,26,60,22,20,30,95,47,30,40,32,0,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/KBp9UcPICnsj,Ryan Doherty,Second,Stephen Henry,1,42,WON,41,85,55,40,59,99,76,26,0,6,10,0,0,4,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/KBp9UcPICnsj,Stephen Henry,Second,Ryan Doherty,2,27,LOST,63,80,40,45,83,40,6,41,45,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/KBp9UcPICnsj,Ryan Doherty,First,Stephen Henry,2,30,WON,59,43,60,57,25,98,43,29,31,56,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/AyYaQOdOrY7v,Odbileg Khayankhyarvaa,First,Terry Young,1,15,WON,129,98,100,100,74,,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/AyYaQOdOrY7v,Terry Young,Second,Odbileg Khayankhyarvaa,1,12,LOST,100,41,100,44,,,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/AyYaQOdOrY7v,Odbileg Khayankhyarvaa,Second,Terry Young,2,15,LOST,45,81,49,100,0,,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/AyYaQOdOrY7v,Terry Young,First,Odbileg Khayankhyarvaa,2,16,WON,85,121,54,77,140,24,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/AyYaQOdOrY7v,Odbileg Khayankhyarvaa,First,Terry Young,3,18,WON,140,60,60,97,100,44,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/AyYaQOdOrY7v,Terry Young,Second,Odbileg Khayankhyarvaa,3,15,LOST,134,43,92,140,48,,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/UBowNYcUMaI8,Ryan Doherty,First,Harry Sheridan,1,24,WON,22,59,57,79,58,79,97,50,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/UBowNYcUMaI8,Harry Sheridan,Second,Ryan Doherty,1,21,LOST,26,23,60,26,45,40,40,,,,,,,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/UBowNYcUMaI8,Ryan Doherty,Second,Harry Sheridan,2,39,WON,68,38,53,29,36,17,45,85,42,38,30,0,20,,,,
Ruislip,,,28/02/2025,Group 2,https://www.dartsatlas.com/matches/UBowNYcUMaI8,Harry Sheridan,First,Ryan Doherty,2,39,LOST,81,65,100,6,29,85,30,29,33,17,0,15,0,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/9qt6mFEuQweS,Rob Message,First,Ross McHugh,1,27,LOST,100,15,50,38,80,15,60,60,36,,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/9qt6mFEuQweS,Ross McHugh,Second,Rob Message,1,26,WON,81,50,76,30,80,56,42,28,58,,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/9qt6mFEuQweS,Rob Message,Second,Ross McHugh,2,35,WON,67,100,80,80,45,43,46,30,0,5,0,5,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/9qt6mFEuQweS,Ross McHugh,First,Rob Message,2,36,LOST,4,57,43,43,60,45,55,11,60,22,98,0,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/9qt6mFEuQweS,Rob Message,First,Ross McHugh,3,21,WON,100,84,84,45,85,43,60,,,,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/9qt6mFEuQweS,Ross McHugh,Second,Rob Message,3,18,LOST,31,11,26,45,11,26,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/Dc4wDW14otsR,Steve Henry,Second,Alan Greene,1,24,LOST,85,125,30,30,95,34,77,3,,,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/Dc4wDW14otsR,Alan Greene,First,Steve Henry,1,26,WON,41,70,75,65,41,100,56,21,32,,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/Dc4wDW14otsR,Steve Henry,First,Alan Greene,2,31,WON,26,92,57,31,57,41,41,78,58,10,10,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/Dc4wDW14otsR,Alan Greene,Second,Steve Henry,2,30,LOST,23,11,92,60,100,59,28,86,18,12,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/Dc4wDW14otsR,Steve Henry,Second,Alan Greene,3,18,LOST,97,95,45,45,49,38,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/Dc4wDW14otsR,Alan Greene,First,Steve Henry,3,21,WON,28,60,26,59,80,140,108,,,,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/eoMQ54c3IcxJ,Albie Young,Second,Rob Message,1,24,LOST,40,41,85,41,100,24,40,25,,,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/eoMQ54c3IcxJ,Rob Message,First,Albie Young,1,26,WON,100,100,27,45,43,61,42,58,25,,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/eoMQ54c3IcxJ,Albie Young,First,Rob Message,2,32,WON,21,26,45,57,50,60,85,67,60,10,20,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/eoMQ54c3IcxJ,Rob Message,Second,Albie Young,2,30,LOST,85,45,45,100,45,55,42,35,39,0,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/eoMQ54c3IcxJ,Albie Young,Second,Rob Message,3,30,LOST,41,60,30,85,44,41,45,41,42,32,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/eoMQ54c3IcxJ,Rob Message,First,Albie Young,3,32,WON,60,45,26,60,43,41,59,26,60,25,56,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/i5m8jXc4gFMw,Ross McHugh,First,Steve Henry,1,30,LOST,66,55,30,43,43,26,30,55,26,59,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/i5m8jXc4gFMw,Steve Henry,Second,Ross McHugh,1,28,WON,30,40,45,100,85,46,83,32,30,10,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/i5m8jXc4gFMw,Ross McHugh,Second,Steve Henry,2,24,LOST,81,41,36,60,10,150,40,24,,,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/i5m8jXc4gFMw,Steve Henry,First,Ross McHugh,2,25,WON,100,60,15,57,99,40,83,27,20,,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/J7rhhVteIM6w,Alan Greene,First,Albie Young,1,41,WON,12,41,100,43,66,36,40,41,22,48,12,0,36,4,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/J7rhhVteIM6w,Albie Young,Second,Alan Greene,1,39,LOST,37,81,20,25,32,100,41,44,26,55,0,0,0,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/J7rhhVteIM6w,Alan Greene,Second,Albie Young,2,29,WON,61,78,100,22,45,38,42,24,51,40,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/J7rhhVteIM6w,Albie Young,First,Alan Greene,2,30,LOST,74,43,60,40,25,49,60,53,41,0,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/AiHsq8JpW7zP,Rob Message,First,Steve Henry,1,21,WON,60,60,132,85,81,33,50,,,,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/AiHsq8JpW7zP,Steve Henry,Second,Rob Message,1,18,LOST,122,58,136,41,27,13,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/AiHsq8JpW7zP,Rob Message,Second,Steve Henry,2,24,LOST,30,45,96,45,96,39,60,15,,,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/AiHsq8JpW7zP,Steve Henry,First,Rob Message,2,27,WON,45,133,97,85,73,48,10,0,10,,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/AiHsq8JpW7zP,Rob Message,First,Steve Henry,3,25,WON,50,100,60,45,55,81,43,47,20,,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/AiHsq8JpW7zP,Steve Henry,Second,Rob Message,3,24,LOST,29,57,57,46,59,135,58,40,,,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/AWzj4do2WWmW,Ross McHugh,First,Alan Greene,1,36,LOST,6,41,52,26,41,81,100,45,45,55,0,0,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/AWzj4do2WWmW,Alan Greene,Second,Ross McHugh,1,34,WON,26,85,41,26,26,60,26,105,21,51,26,8,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/AWzj4do2WWmW,Ross McHugh,Second,Alan Greene,2,30,LOST,60,30,28,26,45,45,60,30,26,45,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/AWzj4do2WWmW,Alan Greene,First,Ross McHugh,2,31,WON,66,40,66,62,50,48,36,4,62,47,20,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/ZyXDSNaxSEVP,Steve Henry,First,Albie Young,1,31,WON,29,95,57,45,45,59,58,55,18,0,40,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/ZyXDSNaxSEVP,Albie Young,Second,Steve Henry,1,30,LOST,45,45,26,22,25,65,45,23,41,46,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/ZyXDSNaxSEVP,Steve Henry,Second,Albie Young,2,26,WON,39,46,45,58,57,60,45,91,60,,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/ZyXDSNaxSEVP,Albie Young,First,Steve Henry,2,27,LOST,25,41,9,60,22,43,66,60,60,,,,,,,,
